2024-02-16 17:10:07 2848470271182949499 74.42773378340056 76.16803839966006 800 8.387981e-10
2024-02-16 17:10:08 16987634582825257744 42.62331317382525 0.09953277423830449 800 3.367380e-11
2024-02-16 17:14:01 6734669902870277153 34.55720354046077 35.44348883601005 800 5.642631e-10
2024-02-16 17:27:13 13880821878477360000 30.679422409588526 120.12176476618822 800 1.923243e-09
2024-02-16 17:32:49 17947577064519837168 79.77968042609038 77.2171827052061 800 4.229422e-10
2024-02-16 17:32:55 3554220974290841313 52.15268224750743 11.869412673654647 800 4.133715e-10
2024-02-16 17:32:57 2969531502273792592 11.63031421581369 5.833532059178457 800 5.341805e-11
2024-02-16 17:33:06 2151054009057383311 45.79382095823012 47.10379261706594 800 6.692395e-10
2024-02-16 17:33:16 13437473814722749979 19.984798035728865 87.47353201365324 800 5.326717e-10
2024-02-16 17:45:52 13469124505902423615 16.902603881513805 30.150922986023332 800 2.705717e-10
2024-02-16 17:45:55 13541335062300266848 20.692855236474553 10.955473787869007 800 1.511435e-10
2024-02-16 17:45:59 4883931311675052666 24.931058609348092 23.127203335614706 800 2.872434e-10
2024-02-16 17:47:04 10223489276220605814 50.29067898938424 12.977185613183856 800 1.432237e-10
2024-02-16 17:47:12 2237965492737664747 81.22946667221127 34.9949875235673 800 6.033248e-10
2024-02-16 17:47:23 9038576581655016471 77.32436888163485 20.030976712244744 800 1.154436e-09
2024-02-16 17:47:24 10213057033950015044 56.773306188719516 11.00881090077626 800 5.017656e-11
2024-02-16 17:50:27 13690602863316893496 15.958999231961036 30.29826498418678 800 1.784149e-10
2024-02-16 17:51:22 15505098271930606936 116.69265612151625 68.615591854545 800 5.993135e-10
2024-02-16 18:14:39 15905256555744093636 0.5020446310396679 140.8077230554356 800 2.079170e-09
2024-02-16 18:14:41 3563778085325246237 27.153884419834508 10.986291088484721 800 6.912974e-11
2024-02-16 18:14:43 55549667829247796 34.78656503792317 0.09180754780020688 800 9.742710e-11
2024-02-16 18:15:01 7239306673205830440 96.9856306348352 72.02195024691898 800 1.195264e-09
2024-02-16 18:21:17 12189020059581816006 55.64228968531632 16.785456795988306 800 7.524314e-10
2024-02-16 18:34:43 7743981319921591849 23.030214185832826 34.59342936590501 800 3.268928e-10
2024-02-16 18:34:49 7076570919940745382 37.66708575346141 23.33585774175483 800 3.826530e-10
2024-02-16 18:34:52 864743691932735388 17.488910516125642 10.84754907309947 800 2.283490e-10
2024-02-16 18:34:55 16559791885033171234 31.892536876691317 11.06355071793079 800 2.378842e-10
2024-02-16 18:35:05 698498102051072889 35.897204805862515 19.36069365351718 800 7.338747e-10
2024-02-16 18:51:22 15962452922998371397 37.955862490893864 61.25096711372013 800 4.434747e-10
2024-02-16 18:51:28 6973494168789699837 11.383502775279851 41.78385009599035 800 5.421048e-10
2024-02-16 18:51:37 18303866207949680018 77.04228620738029 58.859648047271044 800 4.052203e-10
2024-02-16 18:51:47 7212512067065035954 19.552767887961302 43.0146703682364 800 5.971763e-10
2024-02-16 18:51:48 8479650685693548914 15.61061805813913 10.749194541545666 800 2.869053e-11
2024-02-16 18:55:33 3472733430778615938 8.43037223933159 66.99741478818996 800 6.356950e-10
2024-02-16 18:55:34 10642282077486144378 21.438599408834538 23.29052367197362 800 3.729812e-11
2024-02-16 18:55:37 898568959954490251 25.658681140444457 0.08036286879739063 800 1.598466e-10
2024-02-16 18:55:43 2985944110589926989 110.32347320541204 23.47125613198168 800 3.074736e-10
2024-02-16 18:55:45 14949434283462900796 26.81104207017286 10.901217594233582 800 6.146052e-11
2024-02-16 18:55:49 15602978768258958936 48.937857610286855 23.384316151346564 800 3.416766e-10
2024-02-16 18:55:53 15698498631131164291 22.81184629422354 0.18448808201845246 800 1.530008e-10
2024-02-16 18:56:00 18121062060645264206 73.1694266204756 23.414582057503402 800 4.203494e-10
2024-02-16 18:56:02 11622905400074474490 56.871635677473094 0.219039931148933 800 7.595283e-11
2024-02-16 19:03:26 4488266087337916825 80.26452454108933 17.197567287738764 800 2.074045e-10
2024-02-16 19:20:39 7935619292148130632 250.3470126031081 93.24198824626745 800 1.041628e-09
2024-02-16 19:20:44 12278554239145878872 33.454331723227696 31.23727144268233 800 3.017775e-10
2024-02-16 19:20:45 7718848891616357308 42.15188871049924 0.09707536999200486 800 4.445356e-11
2024-02-16 19:20:49 9410859394539275360 28.99576396476128 29.3686498966312 800 1.697311e-10
2024-02-16 19:30:26 16792515680891831210 64.50260551097614 55.963822206301984 800 7.607412e-10
2024-02-16 19:40:44 4759494775431570710 110.46445842257415 19.51582946764409 800 2.969357e-10
