2024-02-16 10:31:18 2270026461227832757 0 116.54364096401486 800 3.255279e-10
2024-02-16 10:31:19 8284658921609961706 0 11.013052109011728 800 4.250091e-12
2024-02-16 10:31:19 4447561208923494536 0 22.79946317812132 800 3.474836e-11
2024-02-16 10:31:21 145321533712410792 0 48.88480739553553 800 2.547518e-10
2024-02-16 10:41:58 5588007650046918456 0 83.51666881146943 800 2.999145e-10
2024-02-16 10:42:00 7805468585954875179 0 22.83885472021197 800 1.567455e-10
2024-02-16 10:42:01 4616380283289564791 0 54.27711921241574 800 2.454255e-10
2024-02-16 10:42:03 1933537550737222079 0 66.95058999273552 800 5.426008e-10
2024-02-16 10:42:04 12990466534031151948 0 11.137740796071785 800 1.540545e-10
2024-02-16 10:48:57 4222654082601099683 0 22.62889428635581 800 4.762727e-11
2024-02-16 10:49:01 18035785854058235453 0 99.87462573803677 735.4838709677418 1.433314e-09
2024-02-16 10:49:02 7183604012848715792 0 22.734916296401416 735.4838709677418 1.568311e-10
2024-02-16 10:49:04 5616988113714446820 0 22.62889428635576 735.4838709677418 5.926314e-10
2024-02-16 10:49:06 11886969046618376783 0 34.252750763443316 735.4838709677418 4.790847e-10
2024-02-16 10:49:07 6497739015198013494 0 23.19749839295814 735.4838709677418 7.391366e-10
2024-02-16 10:49:07 5535727581233907556 0 22.717608075626824 735.4838709677418 3.238024e-11
2024-02-16 10:49:52 8361994266118587005 0 109.94318195897705 735.4838709677418 1.210860e-09
2024-02-16 10:49:53 6843608378735311758 0 11.386862176713507 735.4838709677418 2.855482e-10
2024-02-16 10:49:55 6598600346280091670 0 60.39245593935444 735.4838709677418 7.313247e-10
2024-02-16 10:49:58 4718850250471454580 0 73.60701221023236 735.4838709677418 7.014601e-10
2024-02-16 10:50:00 6275855451744401822 0 67.23592916292358 680.5970149253731 1.471075e-09
2024-02-16 10:50:02 5657257376541327034 0 50.06254003205151 680.5970149253731 2.478858e-09
2024-02-16 10:50:05 13056418461240593875 0 60.23107288894021 680.5970149253731 1.659041e-09
2024-02-16 10:50:06 6446656056652741825 0 53.862381025334194 680.5970149253731 1.229364e-09
2024-02-16 10:54:06 18199867068933461791 0 50.38759579937426 680.5970149253731 1.247632e-09
2024-02-16 10:54:10 4179389068606269072 0 128.45246023271858 680.5970149253731 2.157598e-09
2024-02-16 10:54:11 14806130904768711956 0 53.93455557108569 680.5970149253731 1.046310e-09
2024-02-16 10:54:12 9684800571421943321 0 23.709219385390384 680.5970149253731 3.785516e-10
2024-02-16 10:54:12 10471156297188984837 0 10.980962375375352 680.5970149253731 1.242385e-10
2024-02-16 10:54:18 1848631363231984600 0 95.24708972020144 680.5970149253731 3.727656e-09
2024-02-16 10:54:21 14040643386682951496 0 98.39962259185239 633.3333333333334 5.935329e-09
2024-02-16 10:54:23 16590216769137501993 0 46.15429766220044 633.3333333333334 2.959042e-09
2024-02-16 10:54:23 12293345125312481582 0 10.980962375375361 633.3333333333334 1.171102e-10
2024-02-16 10:54:31 14108823972672979282 0 146.23987340902016 633.3333333333334 1.455334e-08
2024-02-16 10:54:32 4968585836715171512 0 30.903862901587136 633.3333333333334 2.286120e-09
2024-02-16 10:54:36 7568203865587615699 0 83.95850241869047 633.3333333333334 6.741153e-09
2024-02-16 10:54:38 467565252392759090 0 59.20301476298867 633.3333333333334 1.916717e-09
2024-02-16 10:54:41 9165544605124119536 0 63.06653840464345 633.3333333333334 3.305687e-09
2024-02-16 10:54:45 13795368494182377397 0 38.6739534176293 633.3333333333334 4.823082e-09
2024-02-16 10:54:50 9979783395665097959 0 79.25281133850612 633.3333333333334 1.002304e-08
2024-02-16 10:54:51 15514804167140116272 0 10.98096237537535 592.2077922077923 8.291278e-10
2024-02-16 10:54:53 13221321650403512173 0 63.55779786681401 592.2077922077923 4.970457e-09
2024-02-16 10:54:57 2070731467799216441 0 99.87912608319131 592.2077922077923 1.873680e-08
2024-02-16 10:55:02 7528537339545647575 0 127.97787510798857 592.2077922077923 1.590870e-08
2024-02-16 10:55:06 12382786685416414109 0 71.37110780990596 592.2077922077923 1.369399e-08
2024-02-16 10:55:06 12434162984273487789 0 11.386862176713546 592.2077922077923 2.688952e-10
2024-02-16 10:55:07 3294481070504666107 0 53.179934208507774 592.2077922077923 3.495447e-09
2024-02-16 10:55:08 8879852411326117276 0 87.83038663831525 592.2077922077923 3.949082e-09
2024-02-16 10:55:09 16587131856061313209 0 22.919859432396542 592.2077922077923 1.883099e-09
2024-02-16 10:55:13 8931250599526139311 0 43.06201471460376 592.2077922077923 1.309432e-08
2024-02-16 10:55:16 17480067972297387218 0 47.21820005573418 556.0975609756098 3.057667e-08
2024-02-16 10:55:20 8197331507570449945 0 131.61147156314024 556.0975609756098 3.340711e-08
2024-02-16 10:55:23 3046625732461139981 0 71.37883220388208 556.0975609756098 2.769045e-08
2024-02-16 10:55:33 3615115683331368339 0 286.1336648095129 556.0975609756098 8.521891e-08
2024-02-16 10:55:36 15767242547911559914 0 23.21250313460512 556.0975609756098 1.834784e-08
2024-02-16 10:55:39 11328716058881809849 0 46.58421011376528 556.0975609756098 2.915339e-08
2024-02-16 10:55:43 18362117932784405389 0 43.08380140846698 556.0975609756098 2.644938e-08
2024-02-16 10:55:47 3180158389747373803 0 91.79367919084682 556.0975609756098 2.266208e-08
2024-02-16 10:55:49 11884043999097643964 0 22.812176241672503 556.0975609756098 1.550977e-08
2024-02-16 10:56:02 2750747524949614513 0 193.26171903597066 556.0975609756098 1.019149e-07
2024-02-16 10:56:05 1299479114580253290 0 71.20949621680798 524.1379310344828 5.310324e-08
2024-02-16 10:56:08 13374238660078797962 0 67.9362206499035 524.1379310344828 5.888795e-08
2024-02-16 10:56:17 6005921055748638966 0 169.0892383102193 524.1379310344828 1.355437e-07
2024-02-16 10:56:17 13020233494758360330 0 11.137740839990677 524.1379310344828 9.650251e-09
2024-02-16 10:56:32 18014866207886570470 0 352.0663493364227 524.1379310344828 2.656320e-07
2024-02-16 10:56:35 15375298547228217391 0 55.21157907881951 524.1379310344828 5.515080e-08
2024-02-16 10:56:43 12563439270375316627 0 236.73469327342363 524.1379310344828 1.637800e-07
2024-02-16 10:56:48 17210998238918717918 0 136.56836683127986 524.1379310344828 7.203356e-08
2024-02-16 10:56:50 12671190724120243787 0 58.87792537900173 524.1379310344828 4.171502e-08
2024-02-16 10:57:00 1384013228950183446 0 191.51587843669606 524.1379310344828 1.947577e-07
2024-02-16 10:57:07 2726219473793030189 0 191.95994772854738 495.65217391304355 2.539062e-07
2024-02-16 10:57:14 3072993749854375287 0 115.81301151521642 495.65217391304355 3.476354e-07
2024-02-16 10:57:16 4033954560409668409 0 23.067265017864578 495.65217391304355 5.753515e-08
2024-02-16 10:57:22 4278923166252854835 0 144.94731323077173 495.65217391304355 2.540329e-07
2024-02-16 10:57:28 11611556275807068111 0 188.49591975317617 495.65217391304355 2.109896e-07
2024-02-16 10:57:29 14523017103966439607 0 47.78636262500978 495.65217391304355 2.324959e-08
2024-02-16 10:57:35 14197621617780568767 0 104.52341170840245 495.65217391304355 2.500178e-07
2024-02-16 10:57:49 15632293502004619195 0 310.9918074219304 495.65217391304355 4.737706e-07
2024-02-16 10:57:56 13825692894072504910 0 128.94957936843164 495.65217391304355 2.577898e-07
2024-02-16 10:58:01 10724517450250583849 0 136.16645264213312 495.65217391304355 2.058212e-07
2024-02-16 10:58:24 2636093808943139730 0 624.7702757332263 470.10309278350525 2.165017e-06
2024-02-16 10:58:30 6786776132340446812 0 126.81216908309607 470.10309278350525 5.033128e-07
2024-02-16 10:58:50 13198732083336877531 0 339.4093540496554 470.10309278350525 1.973508e-06
2024-02-16 10:58:55 16826935089085491366 0 162.52297689089016 470.10309278350525 4.095518e-07
2024-02-16 10:59:00 10308682954958508362 0 143.96096905428269 470.10309278350525 3.560661e-07
2024-02-16 10:59:01 8158102323138258835 0 31.078953328900727 470.10309278350525 3.276893e-08
2024-02-16 10:59:06 2988983327120746590 0 99.1489396100499 470.10309278350525 4.140349e-07
2024-02-16 10:59:08 9295578351604717434 0 10.980962375375332 470.10309278350525 1.748007e-07
2024-02-16 10:59:15 11326833532774631403 0 160.14860166668407 470.10309278350525 6.800903e-07
2024-02-16 10:59:20 12531901094984580307 0 95.6077018706352 470.10309278350525 4.471326e-07
2024-02-16 10:59:27 7516393962971993638 0 47.31809120562597 447.0588235294119 1.436050e-06
2024-02-16 11:00:14 6735940798020452731 0 854.3572878956345 447.0588235294119 8.649516e-06
2024-02-16 11:00:21 2054670793739017050 0 159.1283829757679 447.0588235294119 1.286455e-06
2024-02-16 11:00:39 12918615398357412147 0 383.23914536107975 447.0588235294119 3.288463e-06
2024-02-16 11:00:43 1258656079495066247 0 93.99269927963915 447.0588235294119 6.451695e-07
2024-02-16 11:01:54 4862639121008434436 0 1621.7336695360052 447.0588235294119 1.271530e-05
2024-02-16 11:02:34 4062619589735699637 0 925.3421316852837 447.0588235294119 7.368194e-06
2024-02-16 11:02:50 11213762379173659840 0 221.97797134496724 447.0588235294119 2.704571e-06
2024-02-16 11:02:52 5190890161948687141 0 35.059611851663455 447.0588235294119 3.813676e-07
2024-02-16 11:02:53 8898345575663680209 0 11.137740796071768 447.0588235294119 9.622827e-08
2024-02-16 11:02:58 2792539656813652233 0 140.1378009206941 426.16822429906557 2.253928e-06
2024-02-16 11:03:13 13828935677320954207 0 269.430187635536 426.16822429906557 6.171658e-06
2024-02-16 11:03:28 724746093501842798 0 328.35716575900034 426.16822429906557 6.430481e-06
2024-02-16 11:03:30 8760846699712776233 0 22.62726032197029 426.16822429906557 4.305336e-07
2024-02-16 11:03:42 17534697307788866798 0 209.6730130153862 426.16822429906557 4.960263e-06
2024-02-16 11:04:03 13055398395233128519 0 375.1322027426642 426.16822429906557 8.209245e-06
2024-02-16 11:04:31 297937262438473765 0 412.72028658819704 426.16822429906557 1.127060e-05
2024-02-16 11:04:34 16808288928421522530 0 47.39066123536785 426.16822429906557 8.644022e-07
2024-02-16 11:04:34 2780225230637154343 0 10.980962375375357 426.16822429906557 8.401503e-08
2024-02-16 11:05:24 7558916581062271293 0 998.9211124772463 426.16822429906557 1.931258e-05
2024-02-16 11:05:44 8122256654355454343 0 403.7745665553039 407.1428571428573 1.685778e-05
2024-02-16 11:06:04 3031912496054515984 0 335.4793025911078 407.1428571428573 1.898748e-05
2024-02-16 11:06:48 14620186858504253045 0 887.3154924315248 407.1428571428573 3.839100e-05
2024-02-16 11:07:05 1453420045974141240 0 314.1920287938223 407.1428571428573 1.427519e-05
